,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
54593,3.135503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54595,3.106955,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54596,3.125234,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54603,3.12571,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54604,3.153921,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54605,3.087467,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54607,3.125726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54609,3.107976,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54610,3.08695,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54611,0.035215,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54613,3.094271,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54615,3.135221,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54616,3.147956,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54617,141.799507,703.0,0.0,0.0,7.0,899.0,0.0,0.0
54619,0.323321,0.0,0.0,0.0,1.0,40.0,1.0,40.0
54620,0.187388,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54622,3.079988,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54623,3.091756,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54624,35.999488,318.0,0.0,0.0,3.0,402.0,0.0,0.0
54625,4.158132,67.0,233.0,0.0,10.0,623.0,7.0,605.0
54626,3.091006,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54627,3.128713,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54628,3.138972,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54633,0.066204,0.0,0.0,0.0,1.0,40.0,1.0,40.0
54635,3.140507,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54637,3.156244,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54639,3.091974,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54640,0.001989,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54646,3.10522,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54647,3.147436,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54650,49.513525,385.0,0.0,0.0,4.0,497.0,0.0,0.0
54653,3.110733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54656,3.159699,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54657,3.08529,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54660,4.178114,66.0,232.0,0.0,9.0,558.0,7.0,604.0
54663,27.006127,206.0,0.0,0.0,2.0,262.0,0.0,0.0
54667,3.085038,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54669,0.046721,34.0,297.0,0.0,1.0,62.0,1.0,325.0
54671,3.130962,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54672,3.105987,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54673,0.027465,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54675,1.08165,66.0,232.0,0.0,7.0,438.0,6.0,552.0
54676,3.125746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54678,3.085529,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54679,34.997831,318.0,0.0,0.0,3.0,402.0,0.0,0.0
54681,3.15549,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54682,36.257362,1042.0,5861.0,0.0,13.0,1582.0,14.0,6429.0
54684,3.105017,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54685,3.118954,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54687,3.109223,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54689,3.080013,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54691,3.14624,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54692,3.144499,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54696,3.103776,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54697,3.134693,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54698,3.141242,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54705,2.751432,0.0,0.0,0.0,3069.0,122760.0,0.0,0.0
54706,3.09328,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54707,0.009993,45.0,45.0,0.0,1.0,73.0,1.0,73.0
54708,3.158185,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54710,0.006485,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54711,5.004915,78.0,0.0,0.0,2.0,134.0,0.0,0.0
54712,3.146963,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54713,3.10549,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54714,3.145422,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54716,3.137218,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54720,7.000000000000001e-06,0.0,0.0,0.0,2.0,80.0,0.0,0.0
54721,0.005514,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54722,3.127516,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54726,3.119969,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54727,3.093497,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54728,3.122996,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54729,3.090516,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54732,3.135471,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54733,3.11,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54734,3.15421,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54736,3.142456,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54737,2.060569,67.0,233.0,0.0,8.0,511.0,7.0,605.0
54738,1.089631,67.0,233.0,0.0,7.0,439.0,6.0,553.0
54740,3.147937,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54741,29.93652,348.0,958.0,0.0,8.0,772.0,5.0,1226.0
54742,3.146934,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54744,3.122715,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54749,3.15098,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54750,3.103248,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54751,0.00073,45.0,45.0,0.0,1.0,73.0,1.0,73.0
54754,3.118017,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54755,3.121992,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54757,3.100767,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54758,3.109006,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54759,3.101726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54760,3.09647,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54761,3.139692,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54763,0.003735,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54764,0.068707,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54765,122.009478,1166.0,0.0,0.0,11.0,1474.0,0.0,0.0
54767,3.097482,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54768,3.143436,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54772,3.113685,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54773,3.091295,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54774,3.159018,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54775,5e-06,104.0,0.0,0.0,2.0,160.0,0.0,0.0
54776,3.086512,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54777,3.145722,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54778,21.998221,212.0,0.0,0.0,2.0,268.0,0.0,0.0
54779,3.114191,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54780,3.138471,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54782,3.096211,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54783,331.918905,977074.0,0.0,0.0,977074.0,28335146.0,0.0,0.0
54784,3.097973,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54789,3.111971,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54790,17.009312,212.0,0.0,0.0,2.0,268.0,0.0,0.0
54791,3.095008,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54794,3.131002,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54795,3.114449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54797,3.108757,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54801,3.081503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54802,3.156527,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54811,3.084492,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54815,3.08754,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54820,31.987516,318.0,0.0,0.0,3.0,402.0,0.0,0.0
54821,3.100772,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54822,3.486254,0.0,0.0,0.0,3.0,180.0,1.0,40.0
54823,0.041976,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54824,0.006992,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54826,3.101746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54827,3.121213,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54829,3.108506,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54834,3.117991,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54842,3.097758,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54843,48.260994,240.0,0.0,0.0,3.0,324.0,0.0,0.0
54844,3.134235,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54847,3.103503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54849,84.010942,424.0,0.0,0.0,4.0,536.0,0.0,0.0
54851,3.081269,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54852,0.048972,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54856,5.072124,78.0,103.0,0.0,2.0,134.0,1.0,131.0
54857,3.106751,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54858,3.157711,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54863,3.120952,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54864,3.128473,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54865,3.121441,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54866,0.017488,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54867,0.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0
54869,3.092266,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54870,3.143742,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54871,3.093792,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54872,3.149494,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54873,3.106746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54874,1.032908,67.0,233.0,0.0,8.0,503.0,6.0,553.0
54876,0.289094,0.0,0.0,0.0,1.0,40.0,1.0,40.0
54877,3.141486,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54879,0.010379,36.0,68.0,0.0,1.0,64.0,1.0,96.0
54880,3.151185,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54884,32.994712,318.0,0.0,0.0,3.0,402.0,0.0,0.0
54885,3.095242,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54887,3.134973,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54889,3.103962,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54894,3.112702,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54895,3.103474,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54899,0.009732,40.0,56.0,0.0,1.0,68.0,1.0,84.0
54903,0.000736,45.0,45.0,0.0,1.0,73.0,1.0,73.0
54905,0.013156,33.0,49.0,0.0,1.0,61.0,1.0,77.0
54914,3.101467,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54915,1.088623,67.0,233.0,0.0,7.0,451.0,7.0,605.0
54917,3.159501,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54918,3.088775,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54920,3.132263,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54921,3.092222,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54922,3.096275,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54924,0.272344,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54929,0.014242,45.0,45.0,0.0,1.0,73.0,1.0,73.0
54932,0.00524,45.0,45.0,0.0,1.0,73.0,1.0,73.0
54934,42.016322,318.0,0.0,0.0,3.0,402.0,0.0,0.0
54936,3.107505,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54937,3.145968,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54940,0.038729,39.0,103.0,0.0,1.0,67.0,1.0,131.0
54942,3.145985,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54943,3.145461,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54945,3.143464,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54946,5.005128,78.0,0.0,0.0,2.0,134.0,0.0,0.0
54947,3.095252,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54948,0.5651970000000001,0.0,0.0,0.0,2.0,80.0,2.0,80.0
54949,0.189892,39.0,94.0,0.0,1.0,67.0,1.0,122.0
54951,3.104512,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54952,0.01449,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54953,32.027506,318.0,0.0,0.0,3.0,402.0,0.0,0.0
54954,3.080484,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54955,3.146462,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54957,3.085257,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54958,0.000982,29.0,45.0,0.0,1.0,57.0,1.0,73.0
54959,3.131906,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54961,0.004242,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54962,3.084316,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54963,3.127257,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54964,3.104015,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54965,3.122512,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54966,3.155239,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54967,3.152457,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54968,3.115977,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54975,3.10451,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54977,3.136255,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54978,0.126168,34.0,297.0,0.0,1.0,62.0,1.0,325.0
54979,3.139433,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54980,3.124484,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54984,0.403535,0.0,0.0,0.0,1.0,40.0,1.0,40.0
54985,1.078886,67.0,233.0,0.0,7.0,439.0,6.0,553.0
54986,4.217841,67.0,233.0,0.0,9.0,571.0,8.0,657.0
54987,3.151703,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54988,3.118945,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54990,3.118767,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54991,0.083718,48.0,48.0,0.0,1.0,76.0,1.0,76.0
54993,0.01261,43.0,111.0,0.0,1.0,71.0,1.0,139.0
54994,3.108446,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54995,3.152682,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54996,3.123693,0.0,0.0,0.0,3.0,180.0,0.0,0.0
54998,0.005489,96.0,96.0,0.0,2.0,152.0,2.0,152.0
54999,3.119519,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55000,3.105235,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55005,3.147724,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55007,3.087536,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55008,3.15942,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55011,3.132011,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55013,3.104274,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55014,3.12121,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55015,3.125966,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55019,3.141424,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55020,66.049091,201.0,70.0,0.0,3.0,285.0,1.0,98.0
55024,58.276186,3000.0,0.0,0.0,10.0,3280.0,0.0,0.0
55026,0.767081,0.0,0.0,0.0,1.0,40.0,1.0,40.0
55029,3.14046,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55035,3.095302,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55036,3.118464,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55037,3.105251,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55039,3.159421,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55044,3.089749,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55046,3.096793,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55048,3.104495,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55050,3.143986,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55052,0.019987,39.0,55.0,0.0,1.0,67.0,1.0,83.0
55053,0.051964,34.0,297.0,0.0,1.0,62.0,1.0,325.0
55054,3.099716,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55055,3.081468,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55056,1.462399,0.0,0.0,0.0,1.0,40.0,1.0,40.0
55058,0.077957,155.0,1745.0,0.0,7.0,455.0,4.0,1917.0
55062,0.001489,96.0,96.0,0.0,2.0,152.0,2.0,152.0
55065,384.518261,15072.0,0.0,0.0,48.0,16416.0,0.0,0.0
55066,3.10803,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55068,1.078138,67.0,233.0,0.0,7.0,439.0,6.0,553.0
55070,1.073141,150.0,1573.0,0.0,7.0,534.0,6.0,1893.0
55071,3.083498,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55072,0.007747,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55073,3.11999,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55074,0.043472,39.0,103.0,0.0,1.0,67.0,1.0,131.0
55075,3.159958,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55077,3.158246,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55078,3.121501,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55079,1.079138,67.0,233.0,0.0,7.0,439.0,6.0,553.0
55081,3.123733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55085,3.094015,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55088,0.304815,0.0,0.0,0.0,1.0,40.0,1.0,40.0
55091,3.105529,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55092,3.158212,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55095,3.08976,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55096,3.11296,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55100,0.072953,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55103,3.15498,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55105,3.125213,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55109,3.092466,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55111,3.101237,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55112,3.104456,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55113,3.159244,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55114,3.12653,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55116,3.088781,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55117,3.099219,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55118,3.115248,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55121,3.110958,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55122,0.018234,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55123,3.143676,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55125,3.14651,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55127,3.155199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55132,3.122225,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55136,3.156428,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55138,3.108211,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55144,3.140939,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55146,3.135466,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55149,3.097018,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55153,2.146778,67.0,233.0,0.0,8.0,499.0,7.0,605.0
55156,3.124514,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55160,3.119719,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55161,3.089234,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55163,3.135929,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55169,3.11749,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55171,3.105962,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55173,3.120993,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55174,3.143699,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55176,3.087008,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55177,3.104459,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55178,3.103754,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55180,0.716722,1371.0,5528.0,0.0,12.0,1871.0,13.0,6056.0
55182,3.115995,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55184,3.107455,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55186,3.107037,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55187,3.151981,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55188,3.087485,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55189,3.135945,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55191,3.095478,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55195,3.14672,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55200,8e-06,56.0,0.0,0.0,2.0,112.0,0.0,0.0
55201,3.138753,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55203,0.00599,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55204,3.117771,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55206,67.276694,385.0,0.0,0.0,4.0,497.0,0.0,0.0
55207,3.0863,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55208,3.093233,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55209,3.112264,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55211,0.007744,96.0,96.0,0.0,2.0,152.0,2.0,152.0
55213,0.008997,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55214,3.121457,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55215,0.004235,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55216,3.098959,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55218,3.09799,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55219,3.123237,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55223,0.014238,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55226,1.789118,736.0,0.0,0.0,5.0,976.0,0.0,0.0
55228,3.080526,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55231,3.15818,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55233,3.139697,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55236,3.151509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55237,1.062403,67.0,233.0,0.0,7.0,451.0,7.0,605.0
55238,3.094793,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55240,3.105726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55241,3.119487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55243,0.240237,157.0,371.0,0.0,4.0,337.0,4.0,539.0
55245,3.102249,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55247,3.15523,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55254,3.141004,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55258,3.124488,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55263,0.198882,96.0,96.0,0.0,2.0,152.0,2.0,152.0
55266,32.517976,173.0,285.0,0.0,2.0,229.0,1.0,313.0
55269,3.115986,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55271,3.131202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55272,3.13471,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55273,3.113984,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55287,34.98459,318.0,0.0,0.0,3.0,402.0,0.0,0.0
55288,49.816781,491.0,0.0,0.0,5.0,631.0,0.0,0.0
55290,3.129957,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55294,3.147249,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55297,3.124954,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55306,3.15544,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55307,3.130956,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55308,3.120758,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55313,3.146244,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55314,3.082497,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55315,3.016035,60.0,0.0,0.0,2.0,116.0,0.0,0.0
55317,3.145455,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55318,3.088268,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55319,3.11047,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55321,5.005163,78.0,0.0,0.0,2.0,134.0,0.0,0.0
55325,3.134253,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55326,3.131498,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55327,3.152665,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55328,3.1232,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55331,0.133924,0.0,0.0,0.0,1.0,40.0,1.0,40.0
55332,0.003239,48.0,48.0,0.0,1.0,76.0,1.0,76.0
55334,3.155673,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55338,13.999789,206.0,0.0,0.0,2.0,262.0,0.0,0.0
55339,3.103189,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55342,3.147971,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55346,3.148713,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55347,3.085011,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55350,10.013805,288.0,288.0,0.0,6.0,456.0,6.0,456.0
55351,3.108463,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55353,3.122707,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55356,3.11376,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55357,3.11548,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55358,3.095752,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55360,3.143188,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55364,3.081246,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55365,3.080984,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55366,0.084686,0.0,0.0,0.0,2.0,80.0,1.0,44.0
55369,3.098263,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55370,51.531694,385.0,0.0,0.0,4.0,497.0,0.0,0.0
55373,0.02723,96.0,96.0,0.0,2.0,152.0,2.0,152.0
55375,3.128755,0.0,0.0,0.0,3.0,180.0,0.0,0.0
55376,3.088544,0.0,0.0,0.0,3.0,180.0,0.0,0.0
